Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0070727~cellular macromolecule localization,26,12.26415094,0.057977114,"Q9P021, P46776, P61026, O95140, Q01081, Q92643, Q07352, Q9H2G9, Q9Y4C2, P47914, P62891, Q4G0F5, Q15388, E5RJR5, E9PK54, H0Y3Q8, Q9H082, Q63HQ0, P58004, P11279, Q9BYK2, P62861, P10599, E7ES60, Q7Z4Q2, E7ESC6",187,1613,16650,1.435197311,1,0.750550641,65.62208491
GOTERM_BP_FAT,"GO:0045815~positive regulation of gene expression, epigenetic",4,1.886792453,0.058565868,"K7EMV4, Q9Y294, P68431, P17096",187,79,16650,4.508224464,1,0.751306314,66.00418158
GOTERM_BP_FAT,GO:0051495~positive regulation of cytoskeleton organization,6,2.830188679,0.058929835,"O43639, Q9BPX5, P62993, Q9NQA3, Q63HQ0, O15013",187,187,16650,2.856816037,1,0.750691319,66.23838433
GOTERM_BP_FAT,GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process,9,4.245283019,0.059306401,"Q5VWC4, P49427, Q9UJX6, Q9NVR0, Q9BVT8, P62256, Q9BX70, Q14CS0, E5RJR5",187,375,16650,2.136898396,1,0.750161528,66.47909048
GOTERM_CC_FAT,GO:0005694~chromosome,18,8.490566038,0.05957313,"B1AP22, Q6PCD5, A8MT69, Q5TEC6, Q9NXR1, Q9Y294, Q13769, Q9BYG3, P17096, Q8IUE6, P10412, P42704, P16403, P16402, P67775, P68431, P07305, Q8NAP3",176,937,14527,1.585609295,1,0.654015608,57.94953423
GOTERM_BP_FAT,GO:0044089~positive regulation of cellular component biogenesis,10,4.716981132,0.059770402,"Q8NEH6, P49427, O43639, Q9BPX5, P62993, P42858, Q9NQA3, Q63HQ0, O15013, Q9H9H4",187,441,16650,2.018989414,1,0.750163379,66.77345848
GOTERM_BP_FAT,GO:0043001~Golgi to plasma membrane protein transport,3,1.41509434,0.061044514,"P61026, Q9H2G9, E7ES60",187,36,16650,7.419786096,1,0.754930734,67.56927009
GOTERM_BP_FAT,GO:0002218~activation of innate immune response,7,3.301886792,0.061935766,"Q5VWC4, Q8IWB7, P07858, Q9C035, Q99538, Q14653, E5RJR5",187,250,16650,2.493048128,1,0.757359927,68.11521343
GOTERM_BP_FAT,GO:0006612~protein targeting to membrane,6,2.830188679,0.062178247,"P62861, P46776, Q9Y4C2, P47914, P62891, Q9BYK2",187,190,16650,2.811708415,1,0.75605042,68.2622389
GOTERM_BP_FAT,GO:0006091~generation of precursor metabolites and energy,9,4.245283019,0.062895337,"Q9Y255, O95169, A6NMN0, Q7L8L6, Q9NZ45, P00403, Q16595, C9JIC7, Q9UDW1",187,379,16650,2.114345378,1,0.757447588,68.69330136
GOTERM_BP_FAT,GO:0045184~establishment of protein localization,31,14.62264151,0.063105924,"Q9P021, P46776, P61026, O95140, Q32P28, Q01081, Q5T5C0, Q9Y4C2, Q9H2G9, P47914, P62891, Q4G0F5, Q15388, P62834, E9PK54, Q8IUH5, H0Y3Q8, Q9H082, Q8IX04, Q63HQ0, P11279, Q9H9H4, Q9BYK2, Q14653, Q9H089, P62861, P10599, E7ES60, Q7Z4Q2, E7ESC6, Q99584",187,2021,16650,1.365739944,1,0.755979774,68.8188369
GOTERM_MF_FAT,GO:0098632~protein binding involved in cell-cell adhesion,8,3.773584906,0.06385329,"O14562, E9PK54, H0YEH1, P61026, P68431, P31949, P47914, P25815",182,301,15478,2.26030448,1,0.893026763,61.74726627
GOTERM_BP_FAT,GO:1901031~regulation of response to reactive oxygen species,3,1.41509434,0.064071959,"C9JIZ6, P10599, P58004",187,37,16650,7.219251337,1,0.758742288,69.38864783
GOTERM_CC_FAT,GO:0022626~cytosolic ribosome,5,2.358490566,0.064413784,"P62861, P46776, P47914, P62891, Q9BYK2",176,125,14527,3.301590909,1,0.669214501,60.90148451
GOTERM_BP_FAT,GO:0019080~viral gene expression,6,2.830188679,0.064483379,"P36954, P62861, P46776, P47914, P62891, Q9BYK2",187,192,16650,2.782419786,1,0.758403804,69.62832431
GOTERM_BP_FAT,GO:0061635~regulation of protein complex stability,2,0.943396226,0.065192267,"E9PK54, Q9UIL1",187,6,16650,29.67914439,1,0.759693477,70.03714317
GOTERM_CC_FAT,GO:0000791~euchromatin,3,1.41509434,0.0662682,"P16403, P16402, P07305",176,35,14527,7.074837662,1,0.666147683,61.98043293
GOTERM_CC_FAT,GO:0044421~extracellular region part,57,26.88679245,0.067414134,"Q9Y6I9, Q32P28, Q9UDW1, P10412, Q9NSB2, Q9BRF8, P62993, A0A087WSV8, P31949, P62891, O14657, E5RJR5, E9PK54, Q9BPX5, P11279, A0A0C4DGQ5, Q9H9H4, Q9H4Z3, P62861, P10599, P67775, P62318, E7ES60, Q9NZ45, Q8NAP3, Q5TF21, Q9HBH0, P53007, Q14596, J3QR64, P61026, Q99538, Q8IUE6, O94760, C9JIZ6, Q14353, Q8N8N7, P00403, Q5VV89, P25815, P61225, P62834, Q14CN4, P07858, Q8IX04, Q9H082, A0A087X1N7, C9JIC7, Q5SRQ6, P35754, Q9UNN8, P23284, P57739, Q9BUR5, P68431, E9PNN6, Q99584",176,3878,14527,1.213194184,1,0.659323689,62.63326891
GOTERM_BP_FAT,GO:1902580~single-organism cellular localization,19,8.962264151,0.067640456,"Q9HC10, P46776, Q9NXR1, P61026, E5RIM7, Q9BYK2, P62861, P42704, P42858, P10599, Q9Y4C2, Q9H2G9, E7ES60, P47914, Q7Z4Q2, P62891, Q99584, Q15388, P62834",187,1102,16650,1.535128158,1,0.770131836,71.40943138
GOTERM_BP_FAT,GO:0042058~regulation of epidermal growth factor receptor signaling pathway,4,1.886792453,0.067826813,"O43639, P62993, Q8N5A5, P17706",187,84,16650,4.239877769,1,0.768580651,71.51142263
GOTERM_CC_FAT,GO:0000932~cytoplasmic mRNA processing body,4,1.886792453,0.067930307,"Q07352, Q9C035, O15116, Q9BX70",176,78,14527,4.232808858,1,0.649339929,62.92391571
GOTERM_MF_FAT,GO:0098631~protein binding involved in cell adhesion,8,3.773584906,0.067980944,"O14562, E9PK54, H0YEH1, P61026, P68431, P31949, P47914, P25815",182,306,15478,2.2233714,1,0.894028172,64.13151679
GOTERM_MF_FAT,GO:0016530~metallochaperone activity,2,0.943396226,0.068155245,"E5RIM7, Q16595",182,6,15478,28.34798535,1,0.880628493,64.22908506
GOTERM_MF_FAT,GO:0045296~cadherin binding,8,3.773584906,0.069534201,"O14562, E9PK54, H0YEH1, P61026, P68431, P31949, P47914, P25815",182,307,15478,2.216129148,1,0.87202117,64.99231278
GOTERM_CC_FAT,GO:0010494~cytoplasmic stress granule,3,1.41509434,0.069627158,"H0Y4V9, I3L4Q0, Q9BUT9",176,36,14527,6.878314394,1,0.646278746,63.86464486
GOTERM_CC_FAT,GO:0031966~mitochondrial membrane,14,6.603773585,0.074442109,"Q96D53, Q96TC7, P53007, O95140, Q92686, Q9UDW1, Q86TS9, Q9NZJ6, O95169, Q9BUR5, P82664, P00403, Q9NZ45, Q15388",176,691,14527,1.672296408,1,0.659734638,66.41468709
GOTERM_CC_FAT,GO:0031968~organelle outer membrane,6,2.830188679,0.074528245,"Q96TC7, P42704, A0A087WSV8, O95140, Q9NZ45, Q15388",176,186,14527,2.662573314,1,0.648518252,66.45874427
GOTERM_BP_FAT,GO:0042518~negative regulation of tyrosine phosphorylation of Stat3 protein,2,0.943396226,0.075638929,"P67775, P17706",187,7,16650,25.43926662,1,0.803449271,75.49082787
GOTERM_BP_FAT,GO:0036490~regulation of translation in response to endoplasmic reticulum stress,2,0.943396226,0.075638929,"O43639, P58004",187,7,16650,25.43926662,1,0.803449271,75.49082787
GOTERM_BP_FAT,GO:0009890~negative regulation of biosynthetic process,24,11.32075472,0.075849232,"E9PK54, O43639, Q8N5A5, Q9Y294, O75506, H0Y3Q8, A0A0A0MSG2, P17096, P58004, Q8IUE6, Q9UI15, P10412, Q15911, P16403, P16402, P10599, P68431, P31949, Q07352, P17706, Q9BPZ3, Q9HBE1, Q8NAP3, P62834",187,1504,16650,1.420810104,1,0.802028464,75.59032488
GOTERM_BP_FAT,GO:0050732~negative regulation of peptidyl-tyrosine phosphorylation,3,1.41509434,0.076663474,"Q8N5A5, P67775, P17706",187,41,16650,6.514934133,1,0.803258235,75.9719676
GOTERM_BP_FAT,GO:0006913~nucleocytoplasmic transport,10,4.716981132,0.077499862,"Q9H089, Q13769, P10599, P62318, H0Y3Q8, Q9Y5S9, Q7Z4Q2, E7ESC6, Q6NXT1, Q01081",187,465,16650,1.914783509,1,0.80456089,76.35812134
GOTERM_CC_FAT,GO:0044391~ribosomal subunit,6,2.830188679,0.07882863,"Q86TS9, P62861, P46776, P47914, P62891, Q9BYK2",176,189,14527,2.620310245,1,0.658662633,68.59128083
GOTERM_MF_FAT,GO:0015037~peptide disulfide oxidoreductase activity,2,0.943396226,0.07905648,"P35754, P10599",182,7,15478,24.29827316,1,0.892671711,69.86290005
GOTERM_MF_FAT,GO:0070063~RNA polymerase binding,3,1.41509434,0.079457445,"K7EMV4, P23284, Q9Y224",182,40,15478,6.378296703,1,0.881970814,70.05343002
GOTERM_MF_FAT,GO:0005525~GTP binding,9,4.245283019,0.082014522,"Q9H089, P61026, O95140, E7ES60, Q7Z2Y8, Q9H082, P61225, P62834, Q9HBH0",182,384,15478,1.99321772,1,0.878546643,71.24235483
GOTERM_BP_FAT,GO:0080134~regulation of response to stress,21,9.905660377,0.082201335,"E9PK54, O43639, Q6PCD5, Q8IWB7, Q14596, O75506, Q13769, P07858, P17096, P11279, P58004, Q99538, Q14653, Q5VWC4, C9JIZ6, Q5T5C0, P10599, Q9H993, P17706, Q9C035, E5RJR5",187,1285,16650,1.455086456,1,0.821561214,78.42200284
GOTERM_BP_FAT,GO:0042254~ribosome biogenesis,8,3.773584906,0.082307272,"Q99547, P62861, Q9H089, P46776, P47914, Q7Z4Q2, P62891, Q9BYK2",187,335,16650,2.12626706,1,0.819782188,78.4664862
GOTERM_BP_FAT,GO:0007015~actin filament organization,8,3.773584906,0.082307272,"O43639, Q9BPX5, P62993, P07951, Q9NQA3, Q63HQ0, O15013, Q9HBH0",187,335,16650,2.12626706,1,0.819782188,78.4664862
GOTERM_CC_FAT,GO:0019867~outer membrane,6,2.830188679,0.082644947,"Q96TC7, P42704, A0A087WSV8, O95140, Q9NZ45, Q15388",176,192,14527,2.579367898,1,0.665800847,70.37756771
GOTERM_BP_FAT,GO:0010498~proteasomal protein catabolic process,9,4.245283019,0.083046004,"Q5VWC4, P49427, Q9UJX6, Q9NVR0, Q9BVT8, P62256, Q9BX70, Q14CS0, E5RJR5",187,403,16650,1.988429028,1,0.820481082,78.77428523
GOTERM_BP_FAT,GO:0034613~cellular protein localization,25,11.79245283,0.083626135,"Q9P021, P46776, P61026, O95140, Q01081, Q9H2G9, Q92643, Q9Y4C2, P47914, P62891, Q4G0F5, Q15388, E5RJR5, E9PK54, H0Y3Q8, Q9H082, Q63HQ0, P58004, P11279, Q9BYK2, P62861, P10599, E7ES60, Q7Z4Q2, E7ESC6",187,1600,16650,1.391209893,1,0.820559897,79.01308542
GOTERM_BP_FAT,GO:0038127~ERBB signaling pathway,5,2.358490566,0.084483464,"O43639, P62993, Q8N5A5, P17706, Q99538",187,148,16650,3.00802139,1,0.821696556,79.36134927
GOTERM_MF_FAT,GO:0008234~cysteine-type peptidase activity,6,2.830188679,0.085876789,"Q96LD8, Q92643, Q9UPU5, P07858, A0A0C4DGQ5, Q99538",182,200,15478,2.551318681,1,0.879477497,72.95505055
GOTERM_BP_FAT,GO:0044829~positive regulation by host of viral genome replication,2,0.943396226,0.085969468,"E9PK54, P23284",187,8,16650,22.25935829,1,0.825161271,79.95210438
GOTERM_BP_FAT,GO:1903902~positive regulation of viral life cycle,4,1.886792453,0.086042942,"E9PK54, P36954, P23284, Q9H9H4",187,93,16650,3.829567017,1,0.823334236,79.9808956
GOTERM_BP_FAT,GO:0016239~positive regulation of macroautophagy,3,1.41509434,0.086573147,"Q9UIL1, P42858, P58004",187,44,16650,6.070734079,1,0.823212637,80.1875041
GOTERM_BP_FAT,GO:0016072~rRNA metabolic process,7,3.301886792,0.089641209,"Q99547, P62861, P46776, Q9BYG3, P47914, P62891, Q9BYK2",187,276,16650,2.258195768,1,0.832210946,81.34408174
GOTERM_MF_FAT,GO:0005049~nuclear export signal receptor activity,2,0.943396226,0.089830882,"H0Y3Q8, E7ESC6",182,8,15478,21.26098901,1,0.880644987,74.60968849
GOTERM_BP_FAT,GO:0042059~negative regulation of epidermal growth factor receptor signaling pathway,3,1.41509434,0.089957867,"P62993, Q8N5A5, P17706",187,45,16650,5.935828877,1,0.831300386,81.45975424
GOTERM_CC_FAT,GO:0043202~lysosomal lumen,4,1.886792453,0.090004028,"E9PK54, C9JIZ6, P07858, Q99538",176,88,14527,3.751807851,1,0.687802062,73.55860348
GOTERM_BP_FAT,GO:0030833~regulation of actin filament polymerization,5,2.358490566,0.090950322,"O43639, Q9BPX5, P62993, Q9NQA3, Q63HQ0",187,152,16650,2.928862933,1,0.832744742,81.81791965
GOTERM_BP_FAT,GO:0044033~multi-organism metabolic process,6,2.830188679,0.092252858,"P36954, P62861, P46776, P47914, P62891, Q9BYK2",187,214,16650,2.496376631,1,0.835213324,82.27808406
GOTERM_BP_FAT,GO:0015031~protein transport,28,13.20754717,0.093441515,"P46776, P61026, O95140, Q32P28, Q01081, Q5T5C0, Q9H2G9, Q9Y4C2, P47914, P62891, Q4G0F5, Q15388, P62834, E9PK54, H0Y3Q8, Q9H082, Q8IX04, Q63HQ0, Q9H9H4, Q9BYK2, Q14653, Q9H089, P62861, P10599, E7ES60, Q7Z4Q2, E7ESC6, Q99584",187,1860,16650,1.340348456,1,0.837241939,82.68840217
GOTERM_BP_FAT,GO:0006605~protein targeting,13,6.132075472,0.094298783,"E9PK54, P46776, O95140, Q9H082, Q9BYK2, Q01081, P62861, P10599, Q9Y4C2, P47914, Q7Z4Q2, P62891, Q15388",187,701,16650,1.651193482,1,0.838139224,82.97874188
GOTERM_BP_FAT,GO:0031936~negative regulation of chromatin silencing,2,0.943396226,0.096185168,"Q9Y294, P17096",187,9,16650,19.78609626,1,0.842334299,83.60151715
GOTERM_BP_FAT,GO:0042532~negative regulation of tyrosine phosphorylation of STAT protein,2,0.943396226,0.096185168,"P67775, P17706",187,9,16650,19.78609626,1,0.842334299,83.60151715
GOTERM_BP_FAT,GO:0051568~histone H3-K4 methylation,3,1.41509434,0.096841734,"P10412, P16403, P16402",187,47,16650,5.683240414,1,0.842534497,83.81318423
GOTERM_CC_FAT,GO:0005783~endoplasmic reticulum,27,12.73584906,0.097234778,"Q9HC10, B1AP22, O43639, Q9BX95, P61026, Q32P28, Q14CS0, Q9Y244, Q5VV42, O95169, P42858, A0A087WSV8, Q92643, H0Y368, P50851, Q9H0X9, Q5VV89, O14657, Q92685, O14684, Q9H089, Q9BUR5, P23284, O95864, E9PNN6, P17706, Q96HR9",176,1660,14527,1.342514376,1,0.70697961,76.37247317
GOTERM_BP_FAT,GO:0010467~gene expression,69,32.54716981,0.097501549,"Q9NX07, Q13769, K7EK33, H0Y4V9, Q01081, P10412, Q9UI15, Q15427, P36954, K7EMV4, Q9Y224, P47914, P62891, E9PK54, Q9BUB5, O75528, Q9BYG3, P58004, D6RAW8, Q9BYK2, M0QY53, Q5VWC4, H0YEH1, Q15911, P62861, P42704, P16403, P16402, P10599, P67775, Q9Y5S9, P62318, Q9UET6, P17706, Q16595, O15116, Q8NAP3, B1AP22, Q8IUI8, O43639, P53007, Q8N5A5, P46776, Q9Y294, J3QR64, A0A0A0MSG2, Q99538, Q8IUE6, Q86TS9, Q9BTD8, Q5VV42, P82664, Q07352, Q9H2G9, Q8IU85, Q9HBE1, Q99547, O75506, H0Y3Q8, Q7L8L6, P17096, Q8WW01, Q14653, O75879, H7BY36, P68431, Q9C035, Q9BPZ3, Q96DP5",187,5306,16650,1.157855802,1,0.842743583,84.02329811
GOTERM_BP_FAT,GO:0051640~organelle localization,10,4.716981132,0.098149961,"M0QY77, Q9HC10, Q9NXR1, P42704, P42858, O95140, E7ES60, Q63HQ0, Q99584, P62834",187,489,16650,1.820806404,1,0.842915657,84.22727057
GOTERM_CC_FAT,GO:0055038~recycling endosome membrane,3,1.41509434,0.098322962,"P61026, Q9NQA3, P61225",176,44,14527,5.627711777,1,0.701330984,76.77100923
GOTERM_MF_FAT,GO:0019899~enzyme binding,28,13.20754717,0.098901708,"Q9UJX6, Q14596, O95140, Q9BX70, K7EMV4, Q5T5C0, P62993, P42858, Q9Y224, Q9H2G9, P62834, E9PK54, Q9NVR0, H0Y3Q8, P17096, P11279, C9JIC7, P49427, Q15911, P42704, P23284, P62318, E7ES60, Q9H993, P17706, E7ESC6, P62256, Q9C035",182,1789,15478,1.331040117,1,0.895417127,78.05593264
GOTERM_BP_FAT,GO:0030041~actin filament polymerization,5,2.358490566,0.099451459,"O43639, Q9BPX5, P62993, Q9NQA3, Q63HQ0",187,157,16650,2.835587043,1,0.845099041,84.62928866
GOTERM_BP_FAT,GO:0051253~negative regulation of RNA metabolic process,20,9.433962264,0.099583175,"E9PK54, O43639, Q8N5A5, Q9Y294, O75506, A0A0A0MSG2, P17096, Q8IUE6, Q9UI15, P10412, Q9BTD8, Q15911, P42704, P16403, P16402, P10599, P68431, P17706, Q9HBE1, Q8NAP3",187,1240,16650,1.436087632,1,0.843676517,84.66943084
